caseID,verbatim
2299, wasrunning for governor too 
2300, vice president 
2302, //governor 
2303, in the military for a lot of years 
2304, vice president 
2306, vice president 
2307, vice president 
2308, //vice president 
2309, senate 
2310, vice president 
2313, vice president 
2317, vice president 
2319, vice president 
2323, no guess 
3, vice president 
7, VICE PRESIDENT 
9, VICE PRESIDENT 
16, vice president 
17, NO IDEA 
21, i've heard his name// no 
22, Senator 
24," we're not into bush did not know what office he held, did hear of his name before "
29, vice president 
31, vice president 
35, Vice President 
38, vice president 
41, I don't know 
43, congressman 
49, Vice President 
51, vice president 
54, vice president 
56, vice president 
61, vice president 
64, Senator 
66, vice president 
68, vice president 
75, vice president 
77, vice president 
80, vice president 
86, somewhere in the congress dk what he does 
87, vice pres 
93, vice president 
94, dk//dk 
95, governor 
99, vice president 
105, <RF> 
107, vice president 
111, congress man 
113, white house-/congress/ 
115, //R has no idea at all// 
116, vice president 
118, vice president 
120, vice pres 
122, vice president 
124, vice president 
126, vice president 
129, vice president 
135, vice president 
138, vice president 
141, vice president 
145, vice president 
147, vice president 
150, vice president 
155, mayor 
158, vice president 
171, senator 
173, dk 
175," vice president, republican "
177, vice president 
181, vice president 
185, vice pres 
190," don't know exactly, something in the govt, dont' know exactly//don't know "
193, vice president 
196, vice precident 
197, political office 
199, vice president 
205, vice president 
210, vice president 
213, dont know 
215, encharge of department of arms militars// 
220, dk//dk// I think Congress// dk 
225, Vice President 
226, dk//the miltary 
230, vice president 
233, vice president 
236, Vice President 
238, vice president 
243, VICE PRESIDENT 
246, Vice President of US 
248, Vice President 
250, Vice President 
252, republican 
256, VICE PRESIDENT 
261, vice president 
267, he is vice president 
270, vice president 
276, vice president of the us 
277, vice president 
280, governor 
281, vice president 
284, vice president 
287, vice president of the US 
289, vice president 
292, house of representatives 
293, vice president 
296, vice president 
298, i don't know 
301, vice president 
307, I don't know. // no 
310, I heard this before but I can't remember 
311, vice president 
313, I don't know 
316, vice president 
328, vice president 
336, vice president 
342, vice president 
344, vice president 
346, Vice President 
350, in bush's party//vice president//no 
352, chancellor of foreign affairs 
353, don't know//no 
354, vp 
358, vp 
360, vp 
365, vp 
367, vice president 
374, have no idea 
379, senate 
380, vice president 
383, vice president 
389, vicde president 
391, republican dept of treasury 
392, vice president 
395, vice president 
399, vp 
401, vp 
407, vp 
409, vp 
416, dk 
418, Vice president 
421, vice presidnet 
424, vice president 
426, vice president 
436, dk//dk 
444, dk//dk 
459, //don't know//no 
463, respondent has no clue 
509, ohmigosh!//state representative//no 
513, is he the ....??//vice president??//no 
537, dont kno/no 
561, i dont know//no 
595, i know who dick caney is dont know what office 
604, don't know what his title is// vice president //na 
767, vice president.//no 
772, I know the name but don't know what he does ;is he state rep 
874," CONGRESSMAN//BUT I DON'T REALLY KNOW, IT IS A GUESS//NO "
911, donot know//best guess/ none 
1573," Vice President, but he has the tie breaker vote in the house "
