caseID,verbatim
1785,"i think that he will be good for the people, and that its time for us to have a black president and i think he will do a good job and he will stand up for all races."
1786,what he talkes about
1791,I think he would make the nation a good president and I think he could move this country forward if we give him a chance.
1793,"everything, I think he will be a very good president and I like every thing he stands for."
1794,i like that he plans to set things on a different coures. he seems to not be a psrt of the political machine a newcomer who cn go in and not owe amybody anything so he can stock to his convictions.
1795,He says he is going to try to bring more jobs and provide insurance coverage.
1798,I think he is for the poor people.
1801,i like obama because i have been listening to the issues and i like what he says about the economy.
1802,the way he is with his family. he has that welcome look like that if he was  friend of mine i could just sit down and talk to him. and the fact that i never thought i would see the dzy when an african-american man would get this close to being president.
1804,time for a change
1808,his honesty
1814,he's trying to make a change
1816,he likes Tenncare
1818,I believe in his information about the economy and jobs and welfare of others.
1819,change
1820,black-
1821,he is for change
1822,economy-about it
1823,concern for changes in the middle class community- genuine concerns about people as a whole-
1824,issues - such as history for a black to become president
1825,the change he will bring
1826,"health care issues, plan of ending the way,most of his issues -ideas on middleclass"
1829,He will straighten things out.
1832,He can get affordable insurance and jobs
1833,he is planning on keeping the financial aid for college students. And he is helping with health insurance.
1835,no
1836,change
1839,the country's direction-he represents main stream ideals
1841,george bush wanted to go more militarly obama seems to want to do it more demomately in irack-needs to pull military out of iquack
1847,he's seems to  be different=toward the war
1853,his intellengance
1855,hes young and represents change-
1866,heath care
1870,"has a lot of good ideas,"
1872,"like what he has to say, is personable,young,like his wife,is pro choice"
1877,"the idea that he is for change,"
1884,no
1889,taxes and just the way he carries himself
1890,and he does more for the democratic people
1891,THAT HE WANTS TO STOP THE WAR AND BRING THE SOLDIERS BACK
1893,he looks like the kind of person that would be more inviting to have as a president he looks like he has the most correct answers in everything and he looks like he wants better
1894,that it depends on the economy and the immigrants contribute a lot
1895,because he is black
1897,he is younger and has good ideas and i think that he would make a good president
1900,health issues and taxes
1904,he seems like he really has a grasp on whats going on and he wants to make it better
1906,he is a minority something different someother than a white person
1907,i guess it would have to be the health plan
1910,I guess i would vote for him his smile I trust him and his political views
1912,"aout of the two canadets I perfer Obama, again out of the two I like him better as president"
1915,I feel his campaign towards health care and change is better than McCains
1916,he is a democrat
1920,"his health care plan for veterans and civilians and tax breaks for those who earn under 250,000 a year"
1922,issues that he represents or talks about
1923,he is from the heart land of america which is where i am from and we share the same values and he represents change which is what i think we need desperately
1926,he seems to have a lot of people for him the majority seem to be for him
1929,i think we need a change
1933,because of the people are doing with the mortgage and people are about to lose them and stuff
1934,universal health care  thats my main issue
1935,well he believes in giving a tax shelter for the low income and that is one of the main reasons that i would vote for him and of course in bringing home our young people from irak
1937,his views on education
1938,his views on the war foreign policy his health care plan
1941,i interested in his line of thinking on economics the war I tend to agree on his line of thinking as well
1943,"he more a positive role model he says the truth and is sincere and always talking about the problems in the country, he does not attack his opponents he is very kind he goes talks and listen to the people"
1947,economics
1949,I feel like he comes from the people and that he gives a voice of encouragement and he got a stong will which we need to have for a change
1951,his refusal of the public funds I look at the way he has managed his funds in his political endervors he is a very astute gentleman in knowing how to manage the actions of his opponent
1952,his tax plan economic plan his health plan and is against war
1955,he is enthusiastic he is younger
1956,I think that he is brilliant and cares aboiut americans I think he understand the constitution I think that he wise
1962,I think we need a change I dont think that is the one I would pick  but he is change
1963,change deffinite change
1965,he is poised for changing the economy and government from it's current position
1970,"not a republican, no ties to George Bush,"
1971,his health coverage plan and school tuition plan
1973,i like that he is an african american i think its a good change
1974,"views on change, healthcare"
1977,"his health ideas, taking the money from the rich and giving it to the poor."
1979,that he seems like he is knowledgeable as far as the issues that are being thrown at thim
1981,"his idielogy,his agenda for education and the economy."
1985,"he is a democrat, like his view on taxes and insurance"
1989,"his economic plan,hisbackground in public reform, his initiation on education, his ideas about global economic fredom fro oil and his picks about hias advasors,"
1994,healthcare policies;
1999,he's democrat
2000,view on war;
2002,he is for the working people
2003,change message is good for the country
2004,fresh new ideas
2008,The way he was helping churches before he started running for president.
2009,"he young,better view his seem more honest, when talking he has eye contacted"
2012,"Views on insurance, his health care plan; his justice plan; less conservative;"
2014,I think his purposed economic plan
2016,no
2018,I think that he is more of a common man; he think he identifies with the working americans
2021,He is going to give the small businesses to do something and he is more towards the poor and he will stop the war and I have a son who is in the war and has gone 4 times to Iraq and will go again in [REDACTED DATE] and I want everything to stop.  He said he will leave troops there but I hope my son won't go so much.
2023,more human he bring better changes
2026,"His new ideas and how he wants to change and I do like that a lot, his policies about the environment.  He is talking about change and he is going to change about how America has been run."
2030,no
2033,From what he has talked about in all of his speeches.  He is not a leader
2036,The change; since he says he is going to change; his party will do a better job taking us out of the crises.
2037,no
2044,HE SEEMS TO KNOW A LOT MORE ABOUT WHAT HE IS DOING THAN MCCAIN. HE SEEMS MORE SERIOUS ABOUT WHAT HE WANTS TO DO FOR THE COUNTRY THAN MCCAIN. HIS OUTLINE ABOUT HOW TO HELP THE ECONOMY. HIS PLAN TO PUT AN END TO THE WAR AND BRING TROOPS HOME.
2045,my daughter is campaining for him; I am ready for a change
2046,no
2049,"he is a democrat,young and intelligent"
2050,"he wants change for the better,he is more in tuned with peoples needs moreso than mccain"
2058,i think that he will definatelly help the poor and the middle class people and hopefully he will bring the country  back in shape.
2061,change
2062,"the way he focuses on the econony, other gov't issues like health insurance, gas prices, most inportantly is the education."
2064,"the way he talks openly like if he is one of us, not a politician"
2065,he is a family man.
2066,so many things. like his answers are consistent and he has specific plans to address the crisis facing america today.
2069,"it seem he is for everybody, he is not against whites or hispanics, he is trying to make it a better environment for all."
2070,"his policies, trying to fix the condition, such as the economy and health care.  also he is trying to make it easier for kids to go to college."
2078,that he is democratic
2079,that he is a democrat
2080,good speaker
2083,bringing trops back
2086,"his difference inpolicies,"
2087,IN A WAY COULD BE A CHANGE IN THE usa.
2088,because he is democrata
2089,it seems he is sicere when he talks.
2090,obama is against the war in Iraq
2092,hi is democrat
2093,he has better program for the presidency.
2097,seems more humaine looking for the lower income population.
2106,to me he reminds me of the kennedys
2107,that he is a democrat
2108,"i just like the way he says how he is going to change things for else, that is about it"
2109,"he is trying to change for the good and trying to bring the truth back, good home ins, health ins policies"
2110,"he seems to be more sincere in what he is trying to do, just the way he carries himself, it is not just that he is black"
2111,"that he is trying to help minorities, promised to bring our troops back but i think that is impossible"
2112,"his youth, his education, he is going to connect more with the future, mccain may not be around, and he has a better vp, than palin, alot more exper"
2113,"his ability to unite people, his ... there are so many things, one thing that stands out is that he has a very good understanding of foreign policy and the financial crisis that is upon us, and i dont like the alternative"
2117,"when i watch him speak, when i watched the convention, i hear him"
2118,"need a change, i think he will do better, i think he will make history, he is a good speaker,that's it"
2119,"that he does alot for our type of people that would want to pick us up higher, help the govt for us, for the poor people and i understand him more than i underst the other one, he makes more sense"
2120,"that he understands like middle income people, like what the people needs, i am not saying he will fulfull them but he sounds like he will"
2124,i think he will make some changes
2127,he is looking towards change offering allot to the people who need help and to the elderly.offering to help those that need the most help
2129,he has been talking about change and helping the working people.
2132,"so many things that a new democrat president that need to be altered.especially in the areas that he would improve ss benefits.medical particularly for the low income people.unemployment obama seems to feel that he would get the cooperation of congress to assist in the reduction of unemployment,the health protection for the elderly and teachers and he will concentrate more in local benefits instead to other countries the party that will improve all of the issues facing us all will be the democratic party.obama can get cooperation perhaps from open minded republicans in washington."
2134,he is for the middle class.he is i believe that he will be able to change how the economy is going and fix the problams that the nation is facing
2135," he wants to stop the war,for the economy to get fixed right as far as gas prices,"
2139,see previous
2141,"he does think about the elderly and changing things bush tried, about everything."
2143,"he just seems so sure of homself, he doesn't say one thing and do another,he's confident"
2144,"I do not like barack obama,in a think about the platforms they have. now i have always voted democrats and when i hear the speak a will make my own decision"
2148,he is trying to get health ins. and to help welfare
2151,democrat
2154,hi is a young person with new ideas
2157,younger
2158,ideas stand for middle class people
2161,"democratic, against war bush"
2162,does not know why
2174,anti war status; education plan;
2176,change
2178,he has compassion towards all races
2180,he is a democrat
2183,he has a fresh approach
2186,he has some good ideas about imagrant reform that I like.
2189,"he is younger,fresh ideas as to the economy and the war"
2194,good personality
2195,speaks his mind to help people
2197,stressing change which is needed today;
2200,"he is the democratic nominee,he is a strong leader,moved by his speaches ,fears republican leadership"
2201,i like him -good pres.
2202,"1admire his inspiration of hope , change, energy plan, american policy, use economic right in the world. military has been taken advantage - pro for the military act."
2203,over all attitude-chrisma
2204,not john mccain
2205,definit and very strong statements about programs.
2206,not for big goverment
2207,international opinion about him
2209,"different ideas, positive changes for society"
2210,He's a Democrat and stands up for the people including the middle class and the poor people. I would be proud to vote for the first black president of the USA.
2212,he sems different- fresh ideas
2213,he exudes confidence - has the ability to bring fresh ideas to th e job as pres.
2219,like the way he talks and how he is as a person
2222,"democrat, rep more for rich peo, they for social programs etc"
2223,new blood
2226,"he's a democrat, like his beliefs re iraq war, pulling soldiers out etc, like his healthcare policy"
2233,"he's lesser of two evils - i'm tired of white male domination, like to see something different, they couldnt screw it up any more than buish has"
2235,"seems like he wants to do good, help straighten out hte nation, I think he'd make a good president"
2236,bec he's new and fresh
2237,the war in iraq
2238,he is for the people and is more honest
2241,"his change of direction the country needs to go to, his tax ideas,"
2245,democdrat
2257,general
2258,no
2261,i like his medical policy better and could and will bring a lot of change that we need.
2265,"i like his idea of change, like his view on the economy is good and getting out ofiraq."
2270,that he will try to get better education for the people.
2276,concept of change
2277,"i like him, he has stronger sense of where country is culturally, not aggressive on foreign policy, he's not right wing"
2279,He will make a strong turnaround on the economy
2282,"His views on bringing people together, the change that we need in the whole country, the attitude that he brings. His views on tax breaks for the middle income, average person. Idea to tap into one time deal to get 401K to use for college and not be penalized for it.I like that he is younger nad in touch with the younger folks. HE is in touch with people in general more than anyone else"
2285,I really haven't heard anything good about the other candidate
2286,point of view what he wants for America
2294,not a repub.he represents change. We need a change in this country . we have had enuf of Bush. Two terms is plenty
2295,primarily I am ANTI BUSH
2300,His vice president - because ( barack) might get assasinated
2301,seems honest
2302,loves the fact that he seems genuialy concerned about the little people
2305,energy level to get the country in track financially and in foreign affairs
2306,give him a try
2311,"everything, tax breaks for middle class pro choice likeabilty,"
2314,some of ideas sound good
2316,he portrays an imagine of trying to straighten out the government and take care of the corruption
2318,just likes him and his ideas
2319,younger
2321,good speaker and could influence other countries
3,fear of liberal values
7,"he is not pro life, and lack of experience"
8,"he is not conservative, but a liberal"
11,"His inexperience, socialistic tendencies, his promises to give everyone everything turn R off.  r does not like the way he answers direct questions, he seems to talk around them and not really say much about what she wants to hear.  He knows what the problems are, but no real solutions"
12,"he scares me, R thinks he is a muslim, R does not agree with his ideas, R listened to the debate last night and it frightened her"
15,"the abortion issue, don't know of anything else"
16,"Some of the things they bring up about his background... you never know whether to believe those things.  He doesn't have that background of experiences, but I voted for Kennedy and he didn't either.  Most of the negative things that have come out about him were circumstantial or either were played high by the opposition - or the negative ads. I think it'll be exciting to see what happens if he is elected."
19,Foreign policy and economic policy.
31,i think he will raise the taxes I did not like his affliation with rev. right it was controversial and his middle name Hussain not after 9-11
33,wealth sharing precipation
35,i don't like his health plan or anyone elses
36,i hear a lot of media negative things like jokes so maybe there is some truth in them
42,he is too young he does not know what he is talking about
43,His wife used the race card.
48,he's part of the establishment
52,race
53,lock of expirience
56,I never heard of him before the campaign
66,i'm not exactly sure how well he will get things done he says he wants to do
67,"i don't know if this is the truth or not but i have heard that his father is 3/4 arab and 1/4 black, i might be wrong, but mostly arab, i might be wrong, i acan't prove it, i know he is supposed to  be half white which i believe, i think his mother was a nut, i guess he's a nice buy but i don't think the country is ready for a so called black man right now, i don't know if this has anything to do with it, i don't believe in discrimination, i was raised that way and i raised my family that way, i know he's not a muslim but i don't trust muslims, i'm sorry to say that, i can't understand how he could be going to church 20 years and can't remember sermons, i'm an irish catholic and i remember sermons, if a priest said anything against the government, running it down, i would leave the first time, i hope this will not  be made public"
71,no
78,his war policy
81,his vice presidential pick
82,stand on taxes
85,don't like the new laws on how unions can organize and that would affect our business and it may go under
87,didn't like the way obama treated hillary
88,he has this country's best interest at heart
89,I was dissapointed he didn't pick Hillary for his VP
91,his views on taxes
93,wants country to lean towqard socialism instead of capitalism
99,his believes
110,his inexperince
125,"he isn't experienced, his foreign policies are not too strong, and taxes, he wants to spend a lot and of course that comes out of our pockets"
133,oh boy do i have to answars that diff in apinsion
136,reace
138,it seems as if he tap dances around his answers.  he is not straight forward like mccain.
139,i don't agree with his economic policies.
144,soiaclliz 
147,ear marks. his envolvment with the housing debocle. his envolvment with countrywide.
152,also his answer on life to the unborn.
154,i think he is a little shy on experience.
155,his parent being muslim it makes me wonder....
161,he gives him the creeps
162,not sure about his views
165,"views on taxes, the economy, the war,inexperience"
167,he has some background in drugs and he is also afilliated with afghanistan and his relations with his past and his cohorts
173,"because of the war,the way he speaks and acts."
178,lack of experience
180,inexperience and is hoity or self confident
182,"everything,don't like his politics, don't like where he's coming from, aftraid of him"
185,"experience, not quite sure he has enough exp."
188,"that he is no differrent than other politicians, he has alliances in washington with special interests, people who have enough money to influence political figures"
189,a new commer
192,lack of experience and morals i don't like his politics
198,"he's too far too the left, too liberal, semi-socialistic agenda, very thin resume, no executive or mangmnt. exp."
199,"i dont think hes qualified, he doesnt salute the flag, i dont care for the name obaa , the musli connection he has,"
201,"nostradaumas, supossedly they say he is the anti christ"
204,"hes scares the hell out of me, hes inexperienced, he vasilates on his positions, i think hes unethical, and i think he has a hidden agenda"
206,APOYA A LOS HOMOSEXUALES Y EL ABORTO
207,"his back ground, until recently hes been a very obscure person and that doesnt show me much"
209,"i just dont trust him and i dk why, i dont think hes expeienced enough,"
210,"he changes everything, i dont think he speaks the truth. i dont think hes consistent"
211,"lack of experience, his attitude,"
221,BECAUSE HE IS A BLACK MAN. AND IAM IN FEAR FOR HIS LIFE.
223,"because of the troops , if he wants to pull them out like he does, i think it can leave us vulnerable"
234,"when he was cam paigning  he said he would not drill in CA but now he says he would drill. Some things should be preserved. They want to drill in alaska, the route the caribou migrate. What does that do to the migration route."
235,I dont thin he is consistend enuf. I think he is too much of a populist. I have spoken with him personally and dont feel mhe has formed his views. I thin he is going to have to work himself into the job. Also I aqm not too thrilled with some of the people he surounds himself with.  If I voted it would be oin the issues and they are not close enuf to my views for me to vote. Its like flipping a coin
236,I am always a little suspect about heavy government envolvemanet.  The commercial and private.  I am not of the unions and there envolvement
237,"i don't agree with his ideas on anything, esp on abortion , when life begins,"
239,"Probably inexperience, his associations and his stands on the issues.  Who is going to pay for all that.  He just scares me"
242,"Pro Choice I am against it and he is for same sex and I am against that, His persaonality that Wants to vote for him , foreign policy and no action policy.  Historically Democrats like to do taxes and don't know his issues for sure that.  And the fact he is onl him.  THe man named Ayres his involvement that was masetrmind for terroism and his involvement with him.y a few years older than"
246,On service with abortion against his belief  and homesexual.  Because I am  not what Democrats are for.  Some of the special interests and corruption involved in past
247,Not crazy about his name
249,Too Young and hasn't had experience.  He leans towards the blacks
250,The party the democrats
253,his desire to raise taxes. his view on abortion.
255,"experience, age, his platform,"
256,his inexperience
261,"HE WANTS TO INCREASE TAXES, MORE GOVT SPENDING, i CAN'T GET OVER HIS NAME, HE'S A DEMOCRAT AND I'M A R4EPUBLICAN, IM NOT REALLY SURE IF HE WILL STICK TO HIS WORK, MAKE PROMISES HE CAN'T KEEP, i WANT TO MAKE SURE RACE IS NOT A PART OIF IT AND IT WORRIES ME THAT IT WILL BE, RACE WORRIES ME"
265,"his lack of work in the gov't and his religious background,"
271,inexperience
277,his agressive stance against Iran
283,NO
284,"politics are tough and he is going to have to deal with that if elected, i may not believe in the entire democrat system"
286,his issue on taxes  myself being a single man i'm in probably the worst tax bracket there is so his plan may not affect me   i don't get any breaks  neither gay marriage or heterosexual marriage rights when it comes to taxes and i've dealt with that and lived with it for a number of years
287,lack of experience and length of service in public office
291,too immature to run the country
295,that he is a politician and i don't have full confidence in his ability yet  usual doubt
297,he wants to send more troops to war
298,he is the slum lord and he is not against abortion
299,"sometime I see him too perfect, im a little skeptical"
310,the abortion
312,"I think he is a cell, no one knows where he came from"
313,maybe that he is less experience
316,moral beliefs
318,that he hasn't saluted the flag or worn the flag
320,some of the oversee afiliations he has
324,not as much experience as McCain
333,    his inexperience
334,he does not answer the questions that are asked of him
335,afraid of having a demoratic president and democratic congress
336,    I DO THINK HE IS INEXPERIENCED
339,    his thought on gun control- 2nd ammendment
344,lack of experience.
346,"he's easily swayed in his stance opinions and philosphy, his past aassociates-bill ayres, pastor jeremiah wright, the connections with people who have terrorist leanings, radical mjuslims, i just couldn't trust him that way, in major crisis i don't tink he has the backbone to stand up and do the right thing I have very neg thoughts on our media and everything i know is from the media, and i base my opinions on media"
347,"he's alittle too liberal, i wanted hillary"
349,he still sees the need for drilling and nuclear power which i prefer not.  i like nader and kucinich more.
350,too inexperienced
354,his lack of experience
357,i would say his foreign policy experience
361,"fact reads off note card to answer an issue, black-won't take to the extreme"
366,"his policies, taxes"
368,"i don't like the abortion thing, i think he wants to tax the insurance and i don't want to do that"
370,not pro life
375,past unamerican type associations and present
376,the fact that right away he wants to raise taxes
379,doesn;t know a lot about politics
382,socialist policies
389,because he is too far left
391,he is against abortions.
401,no specifics
408,"inexperience, not a strong leader, pro choice"
411,doesn't appear clearly desicive on issue opennly doesn't address
412,pro choice stance
415,The comment he made about America and he won't wear the US flag/
421,"He's seems to be a typical politician in that giving a straight answer to a lot of questions, he'll do a tap dance, I can't stand typical politicians/I think, in the Saddleback conference, in light of McCain, he just didn't show the maturity and polish/I would be concerned, because of the kooks out here, I'd be concerned about his finishing his term, his security, he might be assassinated/"
423,"his lack of experience/and his tax policies/overall higher taxes/his practice of escape from the Iraqi war/just that he wants to , it seems like to me the sooner we get out the better, it seems like he's less interested in the result of the war/"
424,Lack of experience/I think we don't know enough about him/
425,"experience, universal health care I hate, wouldn't benefit me/I feel that, being a  journalism major, people vote for someone because they are charismatic--he may be a good leader, there are a lot of checks and balances, but the experience is the big thing--things he could have voted for, but stepped out and didn't vote, he doesn't get straight to the point with a lot of his answers."
427,"He's a democrat/I just don't agree with the democratic platform/he's too slick, I just don't trust him, he's a good talker"
429,"His inexperience--he hasn't got the experience that it would take/no/we I don't like some his ideas, policies--i think he wrong on propsing the tax the way he has it set up and i don't particuarly like his idea on health care/no"
431,"He was rather militatn when he started on, which is only normal, I'm sure Booker T Washington was too, he refused to address the issue of Abraham lincolns grief with the slavery issue"
435,"He did not grow up on the mainland US, he grew up outside of the country, might not be in touch with people in general, with all segments of the populations/possibly his wife from what I've seen on television/she seems very outspoken, she might create some problems along the line if he's elected, but then again, we're not voting for her"
436,"I'm republicn/I just don't like some of his views/he's prochoice, and having an abortion, I think of it as killing somebody.  I can understand under certain circumstances/I'm not racist but I don't htink our country is ready for a black president/Our world's not stable enough/"
446,"Who his financial backers are, and that youth could be a detriment/"
462,he could be a bad president - such as he could go the wrong way = he may be assinated
465,"the negative ad campaigns, none of the candidates are really going against each other on the issues.  i think the ads are annoying and insulting to the people."
474,"basically his experience, he hasn't had that much exp in govrnment"
481,"some of his views on the war,"
493,lack of experience
516,his inexperience.
519,"HUMAN LIFE, ABORTION, HE DOES NOT APPOSE IT OR HE IS VERY CUNNING WHEN TALKING ABOUT IT, HE TRIES TO FIT BOTH SIDES.  MARRIAGE IS IMPORTANT AND HE DOES NOT SEE IT THAT WAY.  PEOPLE SAY THAT THE SAME THINGS CASTRO SAID HE ALSO REPATS LIKE SOCIALIST COUNTRY.  AND ALSO THAT HE NOT ALWAYS KNOWS WHAT HIS PLAN IS."
520,"My only fear is that the blacks will rise up in a non constructive way.  It is like someone finding a treasure and now they will splurge.  Misuse of power because the younger black values is not as good as the blacks in the 60's (e.g. Martin Luther King) It will change but not in a good way, that is my fear.  Some of the stuff that Wright said... he was correct in some ways, he was just stating facts about some of the things gov. has done, injecting diseases in blacks... I feel some of the stuff he said was not racist, but the whole overtone was that the white person is bad.  I don't think that white are as racist as in the 40's.  Holding on to that stigma is not correct.  When we make a big issue of a little thing it makes me upset.  I think that in the near future it might not be good for the country but in the future (40 years) it might be positive. The fact that he dosen't want to drill for oil.  I think we should drill now and at the same time look for other sources of energy.  I think he is more against it than for it... I don't know if I am correct but then we will keep on biving billions of dollars to the middle east.  I don't like his wife. Some of the things she said seem racist."
522,"never heard of him before, until he put his name in the race.  Everything that went on the media is what I heard.  don't know what this person is about."
531,"feel he is not open with himself, dont feel like he can do us right in the white house."
533,"lack of experience,too liberal"
535,wife
541,he cjjust came out of nowherebig money backing him somewhere to get where he is
542,"there are so many red flags the question about if he is really a citizen, an attrorney sd his citizenship may not be legitamet his ties and relationships with terroricsts where is his money coming from, and from what I read on line There are some backers that are quetionable and I feel that he may have terrocist ties and him not be a christian this is a christian nation. not because its not about the race and his wife is  a prejudice person she hates me and shell be in the whitehouse."
544,the anti american heard on tv wont pledge allegiance to the flag and stuff like thatsss
547,"all of the issues, dont believe him, is not truthful, has a lot to hide."
552,not enough experience
553,hes not qualified or running mate note qualified.
554,"lack of experience, not ready to lead the country"
564,like of exp. and oh hes gen at
565,his view on life
567,their has never been a black poerson run for prs and he don't the knowage to be prs
568,just not knowing that  about i have nevver heard of him
570,he is all talk
577,his lack of experience;
590,the only thing I can think of would be the guns abortion
592,"wouldve rather seen hillary she already did it for her husband, first woman of course"
593,"he is to secretive, flip flop, he dont want people to have guns, i dont think he is really for us, i dont think that he will look out for the poor people"
596,radical views//do not agree with his policies//connections//his history of voting in us senate//no
600,"do like association with J Wright, dislike wife,"
602,"143 days in senate, concerned about citizenship, intersested in belief system, intersted who are his financial supporters,"
604,background  lack of religion
605,not qualified//no
608,lsack of experience hasn't done as much aas McCain
609,"inexperience,"
611,to leberal
612,maccain has more expierence
613,"his money and taxes over small business his realationships jeremy wright, his wife his trajectori no feeling americans his salary inv=crease"
614,i find him very leftist his associations find that he is affiliation with muslim group may have recupercussion  his change has economic issues may help him or michelle would be a good reperesentation of the usa not proud of being amricans
621,"I HEARD THAT HE IS, I DON'T KNOW IF IT IS TRUE, THAT HE WILL MAKE GOOD CHANGES BUT THEY SAY THAT HE IS CONNECTED TO FIDEL."
628,"i don't like the system he presents, he is leftist. I don't think that he is a person that is capacitated to be the president ot this nation, he has no experience."
631,he sounds like if he is saying all we want to hear... don't know if it is real.
632,"inexperience, does not come across when addresses the issues, does not know the depth of the question, no backgraound, no foreighn experience, not ready to be a president"
635,"i did not like it when he was singing with a group of people the national anthem and he did not put his hand in his heart, I think we live in this country and abide by the policies of this country. Wife looks racist. his religion is not clear."
639,"no experience, wants to communicate with Chavez and Fidel which are communists.  I don't like him"
640,he has less experience than McCain.
641,his views on abortion
642,"lack of experience, his policies on taxes and health care"
645,"hes black, he doesn't deal problems and only good with solutions"
648,"does believe in abortion, wants to bring troops before their job done"
649,does not like his views on abortion law
650,past points of view
651,wants to drill for oil off shore in florida
664,not enough experience
666,"ad campaigns ,his ads seem misleading"
667,"I dont feel that we share the same ideas that he does, always talks about raising taxes on the rich and the middle class somehow winds up being rich. Im not a big believer in entitlement and he is a large believer in entitlements"
668,hes pro choice
672,hes never been in politics and he wants to raise taxes and hes got nothing to do with him being black he just doesnt have experiencde
674,"to much of a liberal to young, his wifeto voicetress, his association with the church and his pastor"
679,"quite a ibit he and his speach writers twist around what McCains says, he just doesnt have the experience"
683,his inexperoience and the fact that he hasn't accomplished anything in his entire carreer in politics
686,"Lack of experience, religouse belief,"
688,"Raising taxes,"
692,"MAN REFUSES TO PUT HIS HAND ON HIS HEART AND SAY A PLEDGE, THAS TAKEN THE US FLAG OFF THE PLANE, MAN INDICATES THAT IF THERE WAS A CRISIS HE WOULD FIGHT WITH MUSLEMS."
694,"Wealth and distribution of taxes, and health care plan, my fear with his lack of foreign experience,the fact he is a Democrat"
695,"Too liberal, do not agree with his policies,"
698,"His political views, lack of experience, running mate"
699,"Health issues, tax issues, abortian policies, background of people he is associated with and lies about and everything, that he has done.  In my opinion he hasn't done anything."
704,"I believe he is not Christian but Musleum and hiding the fact from the American people and his decents would require him to be muslem, and therefore he is hiding it. I don't believe change for change sake is worthwhile, but I am better off than 8 years ago and he would have to give me specifics why the Country would be better off for me to vote for him."
715,he's been unclear on religeous issues
735,I don't feel like hes experienced I think he might make a good canidate later on
742,I don't think we are ready for a black president I think he would be making desiconis for the wrong reasons I don't think he is experienced enough to make these huge desicions
743,I don't trust him no I lived in Ill and didn't like the way he ran polotics there and I don't want him for president
747,he is vauge when he talks about change
756,I feel he has a socialistic hidden agenda. I am very concerned in his lack of political experience in a leadership capacity.  I also am not pleased with his religious affiliations/changing his place of worship.
758,I feel he that he can represent the people from all levels of life.  The world need a diffierent leader and I feel like he's the man.
761,he secound guess himsefe alot
762,his  drug use and inexpension
786,<RF>
797,Race
806,I don't like the way he ran his primary election; he didn't pick Hillary for VP.
812,not honest
814,His view on illegal immigrants getting jobs and getting licenses here.
816,i wanted him to take Hilary Clinton
817,lack of experience
818,Inexperience.
819,his views on abortion
820,hie color
832,He sometimes changes his point of views instead of sticking to his opinions.
848,Not sure how she feels about the vice president choice - can that person handle promises?
861,inexperience and fact he is muslim theat he said we are going to change our great country into being something besides christian into something else he hasnt been in goverment long enough experience to be president and his health care plan would already be implemented if it could be done so its not ggoing to be any cheaper
866,HE IS INEXPERIENCED.
867,He scares me about he flips on his answers to the issues.
868,"HIS STANCE ON TAXING RETIREMENT FUNDS. HIS LACK OF EXPERIENCE. I DO NOT TRUST HIM.  I AM CONCERNED ABOUT HIS TIES TO THE MIDDLE EAST, AND HIS WILLINGNESS TO GIVE AWAY MONEY TO THOSE WHO DON'T DO ANYTHING TO EARN IT AND TAKE AWAY MONEY FROM US WHO WORK HARD FOR IT."
869,HE IS TOO LIBERAL HE IS PRO-ABORTION PRO-TAXATION OF UPPER INCOME SUPPORTS SOCIALIZED MEDICINE
870,HE DOESN'T ACT MUTURE ENOUGH. HS'S TOO YOUNG. HE DOESN'T HAVE EXPERIENCE.
875,I THINK HE IS TOO LIBERAL. HE DOESN'T HAVE ENOUGH EXPERIENCE.  HE HASN'T MADE ANY MAJOR DECISIONS IN HIS ROLE AS SENATOR.
877,DON'T THINK HE IS QUALIFIED.  NOT ENOUGH EXPERIENCE.
910,some topics discussed did not quite answer the question (debate) with McC ie war in Iraq
935,"inexperience, muslin faith"
945,"he pulled the race cards,he started out wanting to help the nation now he is a  black man running for officer"
946,my husband who works in oil field
950,"his experience, champain platform says change,does not define change.inexperience,speakes are childish."
953,he is a muslin
954,his lack of experience
955,"his friends, ideas of politic"
959,"his daddy was from araba, he believes in satisium, he is black and will favor the black people, and white people will have to survive on there own."
962,lack of experience
964,"true change would have meant he would be a better vice president, Hillary was the favorite candidate"
971,dont like his tax policy & he doesnt understand that it depends where you live
972,"he is invented as a candidate and he lacks political depth --i am suspect of many things , his affiluation with rev wright and the pepple he surrounds hi,mself with"
974,no experience
976,HE SEEMS RELUCTANT TO TAKE A COURAGEOUS STAND
979,his naivete & certain self-centerness & belief that he has all the answers s
980,his lack of experience
981,his p-latform & experience s
986,"in general hes an excellant speaker but never really says anything, he is opposed to all my beliefs,"
988,"I think that he has some fresh ideas, I would vote against him for his saftey"
990,"I do not feel that I can trust his judgement, rather than the service of the people I feel he for himself, I have to admit I listen to the voices on the radio I hear about his youth and his reasons for running, I am worried about where we are going in this country"
998,race
1009,some people say that he is the anti christ; some people say he might be a terrorist
1012,he's probably capable of handling business but in a way it seems that he just wants to get in there and be president
1041,If I didn't vote for barak then I wouldn't vote.
1045,"some of the thing he says , that he is all about himself."
1076,"he has not had much foriegn policy experience, some of his policys and suggestions ims not sure if they would fly in todyas economy"
1082,"in-experience, came out of know where, someone set him up to do this, he criticizes othere who are in politics."
1087,"off shore drilling, in-experienced"
1090,"hes not for family, he says he is but he is not ready to stop the war"
1092,I dont think were ready for a black president
